confirm?,hathi trust link,link,catalog search links,mms_id,dlxs_id,author,title,pub_date,pub_place,language
Y,https://babel.hathitrust.org/cgi/pt?id=miun.acj3944.1876.001,https://quod.lib.umich.edu/m/moa/ACJ3944.1876.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20President%27s%20report%20to%20the%20Board%20of%20Regents%20for%20the%20academic%20year%20...%20%3A%20Financial%20statement%20for%20the%20fiscal%20year.,990005530100106381,ACJ3944.1876.001,University of Michigan.,The President's report to the Board of Regents for the academic year ... : Financial statement for the fiscal year.,,"Ann Arbor, Mich.",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.acj3944.1877.001,https://quod.lib.umich.edu/m/moa/ACJ3944.1877.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20President%27s%20report%20to%20the%20Board%20of%20Regents%20for%20the%20academic%20year%20...%20%3A%20Financial%20statement%20for%20the%20fiscal%20year.,990005530100106381,ACJ3944.1877.001,University of Michigan.,The President's report to the Board of Regents for the academic year ... : Financial statement for the fiscal year.,,"Ann Arbor, Mich.",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.acj3944.1878.001,https://quod.lib.umich.edu/m/moa/ACJ3944.1878.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20President%27s%20report%20to%20the%20Board%20of%20Regents%20for%20the%20academic%20year%20...%20%3A%20Financial%20statement%20for%20the%20fiscal%20year.,990005530100106381,ACJ3944.1878.001,University of Michigan.,The President's report to the Board of Regents for the academic year ... : Financial statement for the fiscal year.,,"Ann Arbor, Mich.",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.acj3944.1879.001,https://quod.lib.umich.edu/m/moa/ACJ3944.1879.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20President%27s%20report%20to%20the%20Board%20of%20Regents%20for%20the%20academic%20year%20...%20%3A%20Financial%20statement%20for%20the%20fiscal%20year.,990005530100106381,ACJ3944.1879.001,University of Michigan.,The President's report to the Board of Regents for the academic year ... : Financial statement for the fiscal year.,,"Ann Arbor, Mich.",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.acj3944.1880.001,https://quod.lib.umich.edu/m/moa/ACJ3944.1880.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20President%27s%20report%20to%20the%20Board%20of%20Regents%20for%20the%20academic%20year%20...%20%3A%20Financial%20statement%20for%20the%20fiscal%20year.,990005530100106381,ACJ3944.1880.001,University of Michigan.,The President's report to the Board of Regents for the academic year ... : Financial statement for the fiscal year.,,"Ann Arbor, Mich.",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.acj3944.1881.001,https://quod.lib.umich.edu/m/moa/ACJ3944.1881.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20President%27s%20report%20to%20the%20Board%20of%20Regents%20for%20the%20academic%20year%20...%20%3A%20Financial%20statement%20for%20the%20fiscal%20year.,990005530100106381,ACJ3944.1881.001,University of Michigan.,The President's report to the Board of Regents for the academic year ... : Financial statement for the fiscal year.,,"Ann Arbor, Mich.",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.acj3944.1882.001,https://quod.lib.umich.edu/m/moa/ACJ3944.1882.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20President%27s%20report%20to%20the%20Board%20of%20Regents%20for%20the%20academic%20year%20...%20%3A%20Financial%20statement%20for%20the%20fiscal%20year.,990005530100106381,ACJ3944.1882.001,University of Michigan.,The President's report to the Board of Regents for the academic year ... : Financial statement for the fiscal year.,,"Ann Arbor, Mich.",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.acj3944.1883.001,https://quod.lib.umich.edu/m/moa/ACJ3944.1883.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20President%27s%20report%20to%20the%20Board%20of%20Regents%20for%20the%20academic%20year%20...%20%3A%20Financial%20statement%20for%20the%20fiscal%20year.,990005530100106381,ACJ3944.1883.001,University of Michigan.,The President's report to the Board of Regents for the academic year ... : Financial statement for the fiscal year.,,"Ann Arbor, Mich.",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.acj3944.1884.001,https://quod.lib.umich.edu/m/moa/ACJ3944.1884.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20President%27s%20report%20to%20the%20Board%20of%20Regents%20for%20the%20academic%20year%20...%20%3A%20Financial%20statement%20for%20the%20fiscal%20year.,990005530100106381,ACJ3944.1884.001,University of Michigan.,The President's report to the Board of Regents for the academic year ... : Financial statement for the fiscal year.,,"Ann Arbor, Mich.",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.acj3944.1885.001,https://quod.lib.umich.edu/m/moa/ACJ3944.1885.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20President%27s%20report%20to%20the%20Board%20of%20Regents%20for%20the%20academic%20year%20...%20%3A%20Financial%20statement%20for%20the%20fiscal%20year.,990005530100106381,ACJ3944.1885.001,University of Michigan.,The President's report to the Board of Regents for the academic year ... : Financial statement for the fiscal year.,,"Ann Arbor, Mich.",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.acj3944.1886.001,https://quod.lib.umich.edu/m/moa/ACJ3944.1886.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20President%27s%20report%20to%20the%20Board%20of%20Regents%20for%20the%20academic%20year%20...%20%3A%20Financial%20statement%20for%20the%20fiscal%20year.,990005530100106381,ACJ3944.1886.001,University of Michigan.,The President's report to the Board of Regents for the academic year ... : Financial statement for the fiscal year.,,"Ann Arbor, Mich.",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.acj3944.1887.001,https://quod.lib.umich.edu/m/moa/ACJ3944.1887.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20President%27s%20report%20to%20the%20Board%20of%20Regents%20for%20the%20academic%20year%20...%20%3A%20Financial%20statement%20for%20the%20fiscal%20year.,990005530100106381,ACJ3944.1887.001,University of Michigan.,The President's report to the Board of Regents for the academic year ... : Financial statement for the fiscal year.,,"Ann Arbor, Mich.",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.acj3944.1888.001,https://quod.lib.umich.edu/m/moa/ACJ3944.1888.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20President%27s%20report%20to%20the%20Board%20of%20Regents%20for%20the%20academic%20year%20...%20%3A%20Financial%20statement%20for%20the%20fiscal%20year.,990005530100106381,ACJ3944.1888.001,University of Michigan.,The President's report to the Board of Regents for the academic year ... : Financial statement for the fiscal year.,,"Ann Arbor, Mich.",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.acj3944.1889.001,https://quod.lib.umich.edu/m/moa/ACJ3944.1889.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20President%27s%20report%20to%20the%20Board%20of%20Regents%20for%20the%20academic%20year%20...%20%3A%20Financial%20statement%20for%20the%20fiscal%20year.,990005530100106381,ACJ3944.1889.001,University of Michigan.,The President's report to the Board of Regents for the academic year ... : Financial statement for the fiscal year.,,"Ann Arbor, Mich.",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.acj3944.1890.001,https://quod.lib.umich.edu/m/moa/ACJ3944.1890.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20President%27s%20report%20to%20the%20Board%20of%20Regents%20for%20the%20academic%20year%20...%20%3A%20Financial%20statement%20for%20the%20fiscal%20year.,990005530100106381,ACJ3944.1890.001,University of Michigan.,The President's report to the Board of Regents for the academic year ... : Financial statement for the fiscal year.,,"Ann Arbor, Mich.",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.acj3944.1891.001,https://quod.lib.umich.edu/m/moa/ACJ3944.1891.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20President%27s%20report%20to%20the%20Board%20of%20Regents%20for%20the%20academic%20year%20...%20%3A%20Financial%20statement%20for%20the%20fiscal%20year.,990005530100106381,ACJ3944.1891.001,University of Michigan.,The President's report to the Board of Regents for the academic year ... : Financial statement for the fiscal year.,,"Ann Arbor, Mich.",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.acj3944.1892.001,https://quod.lib.umich.edu/m/moa/ACJ3944.1892.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20President%27s%20report%20to%20the%20Board%20of%20Regents%20for%20the%20academic%20year%20...%20%3A%20Financial%20statement%20for%20the%20fiscal%20year.,990005530100106381,ACJ3944.1892.001,University of Michigan.,The President's report to the Board of Regents for the academic year ... : Financial statement for the fiscal year.,,"Ann Arbor, Mich.",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.acj3944.1893.001,https://quod.lib.umich.edu/m/moa/ACJ3944.1893.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20President%27s%20report%20to%20the%20Board%20of%20Regents%20for%20the%20academic%20year%20...%20%3A%20Financial%20statement%20for%20the%20fiscal%20year.,990005530100106381,ACJ3944.1893.001,University of Michigan.,The President's report to the Board of Regents for the academic year ... : Financial statement for the fiscal year.,,"Ann Arbor, Mich.",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.acj3944.1894.001,https://quod.lib.umich.edu/m/moa/ACJ3944.1894.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20President%27s%20report%20to%20the%20Board%20of%20Regents%20for%20the%20academic%20year%20...%20%3A%20Financial%20statement%20for%20the%20fiscal%20year.,990005530100106381,ACJ3944.1894.001,University of Michigan.,The President's report to the Board of Regents for the academic year ... : Financial statement for the fiscal year.,,"Ann Arbor, Mich.",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.acj3944.1895.001,https://quod.lib.umich.edu/m/moa/ACJ3944.1895.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20President%27s%20report%20to%20the%20Board%20of%20Regents%20for%20the%20academic%20year%20...%20%3A%20Financial%20statement%20for%20the%20fiscal%20year.,990005530100106381,ACJ3944.1895.001,University of Michigan.,The President's report to the Board of Regents for the academic year ... : Financial statement for the fiscal year.,,"Ann Arbor, Mich.",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.acj3944.1896.001,https://quod.lib.umich.edu/m/moa/ACJ3944.1896.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20President%27s%20report%20to%20the%20Board%20of%20Regents%20for%20the%20academic%20year%20...%20%3A%20Financial%20statement%20for%20the%20fiscal%20year.,990005530100106381,ACJ3944.1896.001,University of Michigan.,The President's report to the Board of Regents for the academic year ... : Financial statement for the fiscal year.,,"Ann Arbor, Mich.",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.acj3944.1899.001,https://quod.lib.umich.edu/m/moa/ACJ3944.1899.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20President%27s%20report%20to%20the%20Board%20of%20Regents%20for%20the%20academic%20year%20...%20%3A%20Financial%20statement%20for%20the%20fiscal%20year.,990005530100106381,ACJ3944.1899.001,University of Michigan.,The President's report to the Board of Regents for the academic year ... : Financial statement for the fiscal year.,,"Ann Arbor, Mich.",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.acj3944.1920.001,https://quod.lib.umich.edu/m/moa/ACJ3944.1920.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20President%27s%20report%20to%20the%20Board%20of%20Regents%20for%20the%20academic%20year%20...%20%3A%20Financial%20statement%20for%20the%20fiscal%20year.,990005530100106381,ACJ3944.1920.001,University of Michigan.,The President's report to the Board of Regents for the academic year ... : Financial statement for the fiscal year.,,"Ann Arbor, Mich.",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.acj3944.1921.001,https://quod.lib.umich.edu/m/moa/ACJ3944.1921.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20President%27s%20report%20to%20the%20Board%20of%20Regents%20for%20the%20academic%20year%20...%20%3A%20Financial%20statement%20for%20the%20fiscal%20year.,990005530100106381,ACJ3944.1921.001,University of Michigan.,The President's report to the Board of Regents for the academic year ... : Financial statement for the fiscal year.,,"Ann Arbor, Mich.",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.acj3944.1922.001,https://quod.lib.umich.edu/m/moa/ACJ3944.1922.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20President%27s%20report%20to%20the%20Board%20of%20Regents%20for%20the%20academic%20year%20...%20%3A%20Financial%20statement%20for%20the%20fiscal%20year.,990005530100106381,ACJ3944.1922.001,University of Michigan.,The President's report to the Board of Regents for the academic year ... : Financial statement for the fiscal year.,,"Ann Arbor, Mich.",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.acj3944.1923.001,https://quod.lib.umich.edu/m/moa/ACJ3944.1923.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20President%27s%20report%20to%20the%20Board%20of%20Regents%20for%20the%20academic%20year%20...%20%3A%20Financial%20statement%20for%20the%20fiscal%20year.,990005530100106381,ACJ3944.1923.001,University of Michigan.,The President's report to the Board of Regents for the academic year ... : Financial statement for the fiscal year.,,"Ann Arbor, Mich.",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.acj3944.1924.001,https://quod.lib.umich.edu/m/moa/ACJ3944.1924.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20President%27s%20report%20to%20the%20Board%20of%20Regents%20for%20the%20academic%20year%20...%20%3A%20Financial%20statement%20for%20the%20fiscal%20year.,990005530100106381,ACJ3944.1924.001,University of Michigan.,The President's report to the Board of Regents for the academic year ... : Financial statement for the fiscal year.,,"Ann Arbor, Mich.",eng
Y,https://babel.hathitrust.org/cgi/pt?id=miun.acj3944.1925.001,https://quod.lib.umich.edu/m/moa/ACJ3944.1925.001/,https://search.lib.umich.edu/catalog?library=All+libraries&query=The%20President%27s%20report%20to%20the%20Board%20of%20Regents%20for%20the%20academic%20year%20...%20%3A%20Financial%20statement%20for%20the%20fiscal%20year.,990005530100106381,ACJ3944.1925.001,University of Michigan.,The President's report to the Board of Regents for the academic year ... : Financial statement for the fiscal year.,,"Ann Arbor, Mich.",eng
